SampleGroup,RNASeq1,RNAseq2,Value
ER-,MARS_3,IKBKE_3,-0.00582474151300933
ER-,PTPRC_3,COL14A1_3,-0.00567075287904772
ER-,SOX17_3,COL14A1_3,-0.0054729732647811
ER-,CD79A_3,CD8B_3,-0.00539232547526185
ER-,ST3GAL6_3,PGM2_3,-0.00513379759440857
ER-,WDR24_3,GABRP_3,0.00437856814819942
ER-,PEX11A_3,COQ3_3,0.00356993148393288
ER-,ZYX_3,PRICKLE2_3,-0.00299090999875489
ER-,FOXM1_3,MTHFR_3,0.00191537887235223
ER-,WIPF1_3,LILRB3_3,-0.0017426141627823
ER-,CALD1_3,CHST3_3,-0.00155867977648187
ER-,ZYX_3,COL5A1_3,-0.00153918260553964
ER-,SELP_3,C2_3,-0.00148015810814543
ER-,COL14A1_3,ST8SIA1_3,0.000620255028781885
ER-,PTTG1_3,TTK_3,-0.000307436180666544
