SampleGroup,RNASeq1,RNAseq2,Value
ER+,ACTR2_3,EIF2S3_1,-0.0688381218707116
ER+,LAPTM5_3,ATP5J2_1,-0.0687954761671355
ER+,COL5A2_3,COX5B_1,-0.0682642564917899
ER+,GSPT1_3,EIF6_1,-0.0682138953367902
ER+,TTK_3,PEX13_1,-0.068171750527083
ER+,ATP5B_3,ARPC2_1,-0.0681405267124613
ER+,VPS4A_3,ALDOA_1,0.0681091521071587
ER+,ABCB1_3,MCAT_1,0.0679430782537126
ER+,DIS3L_3,SDHC_1,-0.0678509029394864
ER+,VCAN_3,AP1S1_1,-0.0676879686727261
ER+,SF3A2_3,FARSB_1,-0.0676843136538813
ER+,DPYD_3,ARPC1A_1,-0.0672983742585839
ER+,HCN4_3,SF3B5_1,0.067215185477976
ER+,IL2RG_3,CAPZB_1,-0.0669053213556995
ER+,DPYD_3,ELK1_1,-0.0666189686180726
ER+,CD79A_3,ARF5_1,0.0664280208687694
ER+,RPS6KA3_3,EIF3C_1,0.0663030049230296
ER+,MT2A_3,COX5A_1,-0.0662278939859691
ER+,HCN4_3,CHMP4B_1,-0.0661366751899505
ER+,ATP5B_3,ATP5E_1,-0.0658591743347554
ER+,VCAN_3,GEMIN7_1,-0.0658258655501143
ER+,UBE2C_3,ARPC3_1,-0.0657054709295444
ER+,CDC25C_3,PGK1_1,-0.0654374689609733
ER+,LAPTM5_3,PQBP1_1,-0.0649046253842582
ER+,CHMP1A_3,ARPC5L_1,-0.0648741699482495
ER+,SNX1_3,CDC34_1,-0.0648350406763038
ER+,IL4I1_3,SDHC_1,-0.0647932455238209
ER+,BLM_3,NOP58_1,-0.0645243984515937
ER+,HEPH_3,ATP5G3_1,-0.0644910237726014
ER+,F10_3,EIF6_1,-0.0643290745725911
ER+,ATG4D_3,FIS1_1,-0.0643289957042048
ER+,PRR5_3,COX6A1_1,-0.0640413843917395
ER+,PABPN1_3,COX5A_1,-0.0639195886096983
ER+,FXR2_3,CDC34_1,-0.0636362582226324
ER+,SNX1_3,YWHAE_1,-0.0633450460865001
ER+,UBE2B_3,TOMM7_1,-0.0633305744429349
ER+,CDC6_3,TBL3_1,-0.063174906360829
ER+,PTTG1_3,ARHGDIA_1,-0.0629737924773636
ER+,BUB1B_3,TRA2A_1,-0.0629318772627012
ER+,GPAA1_3,EPN1_1,-0.0625230100357161
ER+,XPA_3,YWHAE_1,-0.0624916937224941
ER+,HCLS1_3,PCBP1_1,-0.0622736054475104
ER+,CDC25C_3,EMG1_1,-0.06220925774873
ER+,TLR4_3,ELK1_1,0.0622065114018689
ER+,SNX1_3,SDHC_1,-0.0621989202465717
ER+,TLN1_3,VAMP8_1,-0.0615024778751617
ER+,CD1C_3,AP1S1_1,-0.061476229401677
ER+,DPYD_3,PRDX1_1,-0.0614313713987299
ER+,MT2A_3,CDC34_1,-0.0611367859616817
ER+,AP1B1_3,P2RX5_1,-0.0607405151014099
ER+,HLA-DOA_3,GARS_1,-0.0605597239586205
ER+,SNRPA_3,TBL3_1,-0.0605479054697863
ER+,ABCA8_3,GARS_1,-0.0603473814853002
ER+,XPA_3,ATP5H_1,-0.0602774316896887
ER+,HSPG2_3,GEMIN8_1,0.0602003868842086
ER+,CALCRL_3,ELK1_1,-0.0601229341926655
ER+,XPO5_3,ATIC_1,-0.0597636317592479
ER+,MAD2L1_3,ELK1_1,-0.0592683783918026
ER+,FOXM1_3,COX7A2L_1,0.0589941396959756
ER+,OR6T1_3,UBE2L3_1,-0.0587903393239396
ER+,GP1BB_3,COX7A2L_1,-0.0585586814242743
ER+,SF3A2_3,CAPZB_1,-0.0584872417984337
ER+,MT2A_3,ARHGDIA_1,-0.0581290487248138
ER+,PVR_3,UQCR10_1,-0.0580947407614978
ER+,CD1C_3,SOD1_1,-0.0578602472490199
ER+,KIF5B_3,GPI_1,-0.0573833404523814
ER+,XPA_3,NAPA_1,-0.0573024101399152
ER+,SOX17_3,EIF1_1,0.0572605573940733
ER+,CARD11_3,CD63_1,-0.0572583463323894
ER+,HCLS1_3,ATIC_1,-0.0570604542588709
ER+,HSPG2_3,ATP5G3_1,0.0570392548847675
ER+,ESAM_3,CDC34_1,-0.057023728745982
ER+,MAD1L1_3,NAPA_1,-0.0569933444107542
ER+,DHX38_3,SF3B5_1,0.0569296782656586
ER+,GPAA1_3,CNOT3_1,0.0562394634262316
ER+,CAPZA2_3,PRDX1_1,-0.0560635166540543
ER+,LAT_3,UQCRQ_1,-0.0558421637698418
ER+,BUB1B_3,FUCA2_1,-0.0558213842590407
ER+,PTPRC_3,SNRNP70_1,-0.055764326927674
ER+,BLM_3,PRDX1_1,-0.0554545178142364
ER+,IL4I1_3,UQCRQ_1,0.0552909346579263
ER+,CHMP1A_3,EIF6_1,-0.0550106074563397
ER+,RPS6KA3_3,YWHAE_1,0.0546807879950672
ER+,PDCD1LG2_3,SOD1_1,-0.0545706278965304
ER+,BLM_3,HSPA9_1,-0.0544296111185376
ER+,CAPZA2_3,TBL3_1,-0.0543703964778437
ER+,HCLS1_3,AP1S1_1,-0.0542850085879892
ER+,COX6A2_3,SNRPD3_1,-0.0540315956744127
ER+,PABPN1_3,CDC34_1,-0.0539519066551951
ER+,RASGRP3_3,SH3GL1_1,0.0537902627120292
ER+,ATP5B_3,PIGY_1,-0.053669307309709
ER+,GTSE1_3,PQBP1_1,-0.0527447590146813
ER+,TNFAIP3_3,COX6A1_1,-0.0526439371861072
ER+,BLM_3,HSD17B10_1,-0.0522014152489953
ER+,RAD54L_3,ARPC3_1,-0.0521671644878135
ER+,PTGIR_3,COX6A1_1,-0.0519596330554311
ER+,ACTR2_3,GARS_1,-0.0519151022323749
ER+,GTF2A1_3,CIRH1A_1,-0.0517550889234764
ER+,PKMYT1_3,TAF10_1,0.0515396336963406
ER+,RAD54L_3,GGPS1_1,0.0514215596221515
ER+,RASSF2_3,GPI_1,-0.0512212001218839
ER+,SF3A2_3,CIRH1A_1,0.0511319289888862
ER+,PPAPDC1A_3,TRA2A_1,-0.0510807432723845
ER+,PRR5_3,SNRPA_1,-0.0508496374932798
ER+,FXR2_3,AP1S1_1,-0.0507731522682744
ER+,CD2_3,RNASEH2C_1,-0.0507318665503006
ER+,PABPN1_3,GEMIN7_1,-0.0506348415590529
ER+,PLK1_3,CAPZB_1,-0.0506323238718333
ER+,DPYD_3,UBE2L3_1,-0.0502772992853198
ER+,ABCA8_3,ATP5G2_1,-0.0500571272088263
ER+,ELN_3,TAF10_1,-0.0498432881420945
ER+,GP1BB_3,TBL3_1,0.0497352161512201
ER+,NPR2_3,COX5A_1,-0.0495142699940199
ER+,SOX17_3,UQCRC2_1,-0.0492905869450917
ER+,COL5A2_3,BUD31_1,-0.0492841272208096
ER+,COL5A2_3,RNASEH2C_1,-0.0491834971727131
ER+,MAD2L1_3,TBL3_1,-0.0489588229756457
ER+,MT2A_3,ATP5H_1,-0.0489554423139554
ER+,NUP188_3,TXNL4A_1,0.0489418389697137
ER+,DBF4_3,NOP10_1,-0.048921187816325
ER+,GP1BB_3,EIF3CL_1,0.0487326975532066
ER+,COL5A2_3,HSD17B10_1,-0.0485263461115701
ER+,CHMP1A_3,UQCR10_1,-0.0483612769162845
ER+,CALCRL_3,GEMIN8_1,-0.0483442159132254
ER+,CARD11_3,PQBP1_1,-0.0483350339682749
ER+,GLI2_3,ELK1_1,-0.0481287743767022
ER+,HEPH_3,EIF3C_1,-0.0480797672129865
ER+,GP1BB_3,SOD1_1,0.0479691196339363
ER+,PTGIR_3,UQCRQ_1,-0.0479063698909085
ER+,CD2_3,PRPF31_1,-0.047877528024389
ER+,SNX1_3,CWC15_1,-0.0475434615090025
ER+,ATP5B_3,RIOK2_1,-0.0475037195458934
ER+,PRR5_3,PRDX1_1,-0.0474349937301982
ER+,NPR2_3,YWHAE_1,-0.0473578531723216
ER+,PDCD1_3,CNOT3_1,0.0473578485999657
ER+,PABPN1_3,PEX13_1,-0.0472873903892902
ER+,KIF5B_3,TRA2A_1,-0.0469295680771733
ER+,PTGIR_3,VAMP8_1,-0.0468604185523171
ER+,CD2_3,TRA2A_1,-0.0467379139215
ER+,SF3A2_3,MPV17L2_1,-0.0467242273770071
ER+,RASGRP3_3,FUNDC1_1,-0.0465838985589446
ER+,SNAP23_3,TRA2B_1,0.0463275129827783
ER+,IL4I1_3,HNRNPA1_1,-0.0461714613713146
ER+,DHX38_3,ATP5B_1,-0.0461496815222452
ER+,TLR4_3,EIF6_1,0.0457278289582603
ER+,HSPG2_3,SHFM1_1,0.0456607616895775
ER+,RAD51_3,SNRPD3_1,-0.0455140345987081
ER+,HSPG2_3,FUNDC1_1,0.0454866847683131
ER+,NPR2_3,ATP5G2_1,-0.0453033476940644
ER+,CD2_3,CNOT3_1,-0.0452480132235943
ER+,COL5A2_3,ATP5J2_1,-0.0449581892937222
ER+,ITGAX_3,EIF3C_1,-0.0448588335681146
ER+,CTSB_3,VAMP8_1,-0.0448242196533813
ER+,ZYX_3,FUNDC1_1,-0.0443637005577553
ER+,NPR2_3,EIF1AX_1,-0.0442652622489743
ER+,EIF4G1_3,SNRPD2_1,0.0442397025154848
ER+,AP1S2_3,NOP56_1,-0.0441900396810246
ER+,AP1B1_3,GEMIN7_1,-0.0439947404132688
ER+,BLM_3,UBE2L3_1,-0.0437973350599237
ER+,RASGRP3_3,ATP5H_1,-0.0437541693613327
ER+,GLI2_3,EIF3C_1,-0.0434902283859288
ER+,C1QB_3,RARS_1,-0.0433873283938744
ER+,NUP188_3,EIF5B_1,-0.04329088391047
ER+,LAPTM5_3,CDC34_1,-0.043159945809524
ER+,MAD2L1_3,GARS_1,-0.043062541191729
ER+,C3_3,COX6A1_1,-0.0429058656024758
ER+,ABCC10_3,PEX13_1,-0.0428708300740923
ER+,MAD1L1_3,SDHC_1,-0.0428640401061599
ER+,HSPG2_3,ARPC5L_1,0.0427241125304465
ER+,DPYD_3,ARHGDIA_1,-0.0425828998281841
ER+,PAK4_3,EIF3C_1,-0.0425257891847511
ER+,FOXM1_3,NOP58_1,-0.0424556883358296
ER+,CAPZA2_3,COX5B_1,-0.0423894979368388
ER+,CALD1_3,UQCRC2_1,-0.0423844420397064
ER+,BLM_3,EIF3C_1,-0.0423594070118967
ER+,TAP1_3,ELK1_1,-0.0423590180207551
ER+,XPA_3,ARHGDIA_1,-0.0423546641754671
ER+,ATP5B_3,YARS_1,-0.0423526250434544
ER+,ABCA8_3,TXNL4A_1,-0.0423232401984536
ER+,CALD1_3,PGK1_1,-0.0421910075311909
ER+,PRR5_3,NOP56_1,-0.0419279215446361
ER+,F10_3,UQCRQ_1,-0.041850604997829
ER+,HCLS1_3,RBMX_1,-0.0418207264537607
ER+,SNX1_3,GEMIN7_1,-0.0417959845683911
ER+,CTSS_3,ARHGDIA_1,-0.0417811442514425
ER+,ABCA8_3,SNRPD2_1,0.041657932545555
ER+,RPS6KA3_3,EIF1_1,-0.0416067891709016
ER+,AP1B1_3,NAPA_1,-0.0415858392630285
ER+,RPS6KA3_3,UQCRH_1,-0.0414686933943437
ER+,CDC25C_3,CAPZB_1,0.0414238426188519
ER+,CHMP1A_3,SH3GL1_1,0.0414029996640584
ER+,CD2_3,PRDX1_1,-0.0413510421923194
ER+,COL5A2_3,UBE2L3_1,-0.0413344313679348
ER+,LAPTM5_3,CWC15_1,-0.0412484237374557
ER+,FXR2_3,SOD1_1,-0.0411392604572918
ER+,SF3A2_3,FUNDC1_1,-0.0411113092754771
ER+,ZFP36L2_3,YWHAE_1,-0.0410378899963053
ER+,IL4I1_3,EIF1_1,-0.040937915556023
ER+,PDCD1_3,FIS1_1,-0.0409352735008826
ER+,ABCA8_3,CWC15_1,-0.0409064094287945
ER+,CD79A_3,ACTR3_1,0.0407370770688112
ER+,CDC25C_3,UBE2D2_1,0.0406379634457032
ER+,DHX38_3,DDX42_1,-0.040601576158602
ER+,AP1B1_3,AP1S1_1,-0.0405693443121695
ER+,GLI2_3,YWHAE_1,-0.0402148147929391
ER+,GP1BB_3,UQCRB_1,0.0400964292563004
ER+,RAD54L_3,EIF5B_1,0.0400572616754375
ER+,HSPG2_3,WIPI2_1,0.0400422072575245
ER+,ATP5B_3,UQCR10_1,-0.0399135062414499
ER+,BLM_3,ATP5J2_1,-0.0397440455349709
ER+,CD4_3,EIF1_1,-0.039548943909313
ER+,EARS2_3,ARF5_1,-0.0394276406964536
ER+,ABCA6_3,EIF3CL_1,-0.0391090119680876
ER+,GSPT1_3,UBE2D2_1,-0.038850463260436
ER+,CHMP1A_3,UQCRFS1_1,-0.0386256480134085
ER+,RAD54L_3,GARS_1,0.0385554036575942
ER+,ZFP36L2_3,CHMP4B_1,-0.0384280484079352
ER+,ABCA6_3,UQCRC2_1,-0.0382334067562002
ER+,HSPG2_3,CAPZB_1,0.0382147054938515
ER+,CTSS_3,YWHAE_1,-0.0378903405657838
ER+,RASSF2_3,PRDX1_1,-0.0377019842947272
ER+,PDCD1LG2_3,TAF10_1,0.0375003210172342
ER+,SF3A2_3,SOD1_1,-0.0374113124648253
ER+,HSPG2_3,COX5B_1,0.0373971163876632
ER+,RGPD4_3,TBL3_1,-0.0373260939851014
ER+,ATP5B_3,COX7C_1,0.0370605129115061
ER+,AP1S2_3,COX5B_1,-0.0370167458971868
ER+,PABPN1_3,EIF6_1,-0.0370063598690433
ER+,GPAA1_3,PRPF31_1,-0.0369762151214622
ER+,KIF5B_3,ELK1_1,-0.0369250831646459
ER+,NUP188_3,CDC34_1,0.0360256459376016
ER+,SOX17_3,ECH1_1,0.0360121407126803
ER+,CD8B_3,CDC34_1,-0.035766390701027
ER+,HSPG2_3,PRDX1_1,0.0357167273810016
ER+,PKMYT1_3,NAPA_1,-0.0356201893374688
ER+,GTF2A1_3,SH3GL1_1,0.0355839031555851
ER+,UBE2B_3,CNOT3_1,-0.0352694842971961
ER+,ESAM_3,TAF10_1,0.0351315889271671
ER+,SF3A2_3,EIF6_1,-0.0347073276065917
ER+,ZFP36L2_3,RAD23A_1,-0.034602435457879
ER+,PTPRC_3,COX7A2L_1,-0.0344214742182432
ER+,AKR1B1_3,CWC15_1,-0.0342600060655508
ER+,ATP5B_3,ATP5B_1,-0.0342021429701419
ER+,MAD1L1_3,TRA2A_1,-0.0341107808647355
ER+,C3_3,EIF3C_1,-0.0340624151618507
ER+,HSPG2_3,GEMIN7_1,0.0339375727610863
ER+,GLI2_3,DKC1_1,-0.0339112291165698
ER+,HSPG2_3,SOD1_1,0.0336371232429135
ER+,CDC25C_3,P2RX5_1,0.0335659934178165
ER+,ABCA8_3,FIS1_1,-0.0335651101622567
ER+,VCAN_3,UQCRQ_1,-0.0334835496557569
ER+,EARS2_3,SF3B5_1,-0.0334423785069366
ER+,C1QB_3,ATP5L_1,-0.0333753153347548
ER+,DHX38_3,TOMM7_1,0.0331985115155156
ER+,RGPD4_3,RNASEH2C_1,-0.0324971129097369
ER+,GLI2_3,NAPA_1,-0.0323695477262822
ER+,ABCA6_3,MPV17L2_1,-0.0323439898640965
ER+,SNAP23_3,RAD23A_1,-0.0323301626234577
ER+,CHST11_3,ATP5G2_1,-0.0321328306072193
ER+,BLM_3,UQCRH_1,-0.0321214604571983
ER+,RAD54L_3,TRA2B_1,-0.0317186112186256
ER+,CALD1_3,PRDX1_1,-0.0312472412905983
ER+,ABCA6_3,SNRPA_1,0.0311188189700647
ER+,ATP5B_3,TUBA1C_1,-0.0311054650633991
ER+,ACTR2_3,PDHA1_1,-0.0307931512463056
ER+,CD2_3,COX5B_1,-0.0306878278326304
ER+,ATP5B_3,SHFM1_1,-0.0306380979738111
ER+,SOX17_3,UQCRC1_1,0.0306056702787548
ER+,CALD1_3,UQCRC1_1,-0.0305815510521929
ER+,ABCA8_3,HNRNPK_1,0.030414507279137
ER+,ABCC10_3,GEMIN7_1,-0.0304129025345741
ER+,LCP2_3,EIF1_1,-0.0303462284519905
ER+,RPS6KA3_3,COX5B_1,0.0302800423453621
ER+,ZYX_3,SNRNP70_1,-0.0301550757793274
ER+,GSPT1_3,PIGY_1,-0.0301191506937493
ER+,ACTR3_3,EHD1_1,0.0301095942701281
ER+,BUB1B_3,SNRPA_1,0.0299849649839757
ER+,AP1B1_3,EIF6_1,-0.0297971760530282
ER+,C3_3,PEX13_1,-0.0297635919780547
ER+,AP1S2_3,ATP5H_1,-0.0297410107983538
ER+,TLR4_3,FARSB_1,0.0297160000532835
ER+,HSPG2_3,MPV17L2_1,0.0296716977076581
ER+,GRIN3A_3,TAF10_1,0.0296472776002743
ER+,FOXM1_3,EIF1_1,-0.0294186793534127
ER+,ABCC10_3,CDC34_1,-0.0293654094996582
ER+,FOXM1_3,TRA2B_1,-0.0292395906352661
ER+,GP1BB_3,COX7B_1,-0.029201492891313
ER+,RGPD4_3,VAMP8_1,-0.029194408947879
ER+,FXYD1_3,VAMP8_1,-0.0291443523680177
ER+,GP1BB_3,NOP56_1,0.0287914213203801
ER+,NPR2_3,TAF10_1,0.0286203813834686
ER+,OR6T1_3,PEX13_1,-0.0285759671870001
ER+,IL4I1_3,AP1S1_1,-0.028548062937304
ER+,CD79B_3,CWC15_1,-0.0283990012396872
ER+,BUB1B_3,UBE2M_1,0.0282972964625059
ER+,HSPG2_3,ATP5G2_1,-0.0281621543063599
ER+,ATP5B_3,ATP5H_1,-0.0280110052390091
ER+,CALCRL_3,NAPA_1,-0.0279182642531976
ER+,PRR5_3,CAPZB_1,-0.0279167071124261
ER+,HCN4_3,ARHGDIA_1,-0.0277483975680068
ER+,RPS6KA3_3,HSD17B10_1,0.0275103171487997
ER+,ACTR2_3,EIF1AX_1,-0.0274720792442343
ER+,TEAD2_3,GPI_1,-0.0272704856792044
ER+,C1QB_3,HIBADH_1,-0.0268118702792375
ER+,SF3A2_3,PEX13_1,-0.0267626806701169
ER+,CD2_3,ELK1_1,-0.0267176673736586
ER+,XPO5_3,TAF10_1,0.0266983511997844
ER+,CFH_3,GARS_1,-0.0265069832174015
ER+,OR6T1_3,MPV17L2_1,-0.0264038938330562
ER+,ATP5B_3,PABPN1_1,0.0263788071366012
ER+,CD79A_3,SNRNP70_1,-0.0262167261884365
ER+,BUB1B_3,WARS_1,-0.025944353382022
ER+,OR6T1_3,YWHAE_1,-0.0259347559396311
ER+,KIF5B_3,VAMP8_1,0.0258757926067077
ER+,ELAC1_3,TAF10_1,0.0258237023576645
ER+,PTPRC_3,UBE2L3_1,-0.0257475660720202
ER+,PLK1_3,PEX13_1,-0.0256537432111261
ER+,PRR5_3,EIF1_1,-0.025297070335355
ER+,OR6T1_3,CWC15_1,-0.0252701828455926
ER+,NUP188_3,MPV17L2_1,0.0251332864139857
ER+,KIF5B_3,TBL3_1,-0.0249957776433893
ER+,HSPG2_3,PDHA1_1,0.0248922013182352
ER+,GSPT1_3,ATP5O_1,0.0248772076699269
ER+,CALD1_3,SNRPA_1,-0.02452759913362
ER+,HSPG2_3,ARPC1A_1,-0.0244128501831617
ER+,CALD1_3,TCOF1_1,-0.0243684490852782
ER+,GP1BB_3,UQCRQ_1,0.0242754655018625
ER+,PPAPDC1A_3,ELK1_1,0.0241896629924711
ER+,HCN4_3,TCOF1_1,0.0241508838215381
ER+,GP1BB_3,TAF10_1,0.0240720390789425
ER+,TLN1_3,SH3GL1_1,0.0240026203917279
ER+,PVR_3,TAF10_1,0.0237414719609427
ER+,SYF2_3,SH3GL1_1,0.0235746928923622
ER+,MAD1L1_3,VAMP8_1,-0.0234569823266724
ER+,BUB1B_3,FTL_1,-0.0232354758015529
ER+,HCN4_3,ARF5_1,-0.0231754926665011
ER+,SOX17_3,ATP5G3_1,-0.0230343348330578
ER+,GP1BB_3,GARS_1,-0.0230138193177413
ER+,ABCA6_3,ARPC5L_1,-0.0229976480996793
ER+,PRR5_3,TRA2B_1,-0.0229383818366465
ER+,MT2A_3,RAD23A_1,0.0228871908254247
ER+,TEK_3,CWC15_1,-0.0228228995199314
ER+,HSPG2_3,FARSB_1,0.0227493750211106
ER+,NPR2_3,PEX13_1,-0.0227093977519103
ER+,XPA_3,TAF10_1,0.0225346383487315
ER+,TNFAIP3_3,RNASEH2C_1,-0.0222729000631841
ER+,AP1S2_3,ATP5J2_1,-0.0222601023203453
ER+,RASSF2_3,ELK1_1,-0.0219817603134091
ER+,ABCA6_3,YWHAE_1,-0.0219742537453791
ER+,ACTR2_3,SOD1_1,-0.0218021317609094
ER+,UBE2C_3,ATP5E_1,-0.02174192406658
ER+,CALD1_3,DKC1_1,-0.0215445826747799
ER+,LCP2_3,ATP5E_1,-0.0215330708013318
ER+,HCN4_3,SNRPB_1,0.0214795082305317
ER+,COL14A1_3,DNASE2_1,-0.0214563750833234
ER+,GLI2_3,UQCRH_1,-0.0213998007196258
ER+,CD79A_3,FUNDC1_1,-0.02132360908403
ER+,PKMYT1_3,CWC15_1,-0.0212476390780556
ER+,CDC25C_3,VAMP8_1,0.0212327670856392
ER+,ATP5B_3,CHMP4B_1,0.0211680597601238
ER+,BUB1B_3,RAD23A_1,-0.0211579209755043
ER+,RASSF2_3,FUNDC1_1,-0.0209396438237685
ER+,ABCA6_3,COX7A2L_1,-0.0207360068279041
ER+,XPA_3,EIF6_1,-0.0207268823851082
ER+,PRR5_3,UBE2L3_1,-0.0207050624298165
ER+,COL5A2_3,HSPD1_1,-0.0204068765382703
ER+,C1QB_3,PQBP1_1,-0.0203964149251524
ER+,ABCA6_3,SNRPD2_1,0.0203626340413108
ER+,CDC6_3,CWC15_1,-0.0203219417179203
ER+,PDCD1_3,ATP5E_1,0.0202120537844842
ER+,CALCRL_3,YWHAE_1,-0.02015049657184
ER+,ZYX_3,DNASE2_1,-0.0199262098175709
ER+,ABCC10_3,EIF6_1,-0.0197433555152495
ER+,TLR4_3,ETF1_1,-0.0196814851276865
ER+,PROS1_3,VAMP8_1,-0.0196356681390626
ER+,TTK_3,EIF6_1,-0.0194199444715301
ER+,GP1BB_3,ARHGDIA_1,-0.019276354347343
ER+,SLC4A2_3,CNOT3_1,0.0192161896571787
ER+,VPS4A_3,ATP5G3_1,0.019189695958036
ER+,PTTG1_3,ATP5E_1,-0.0191564900084692
ER+,OR6T1_3,P2RX5_1,-0.0191394002413222
ER+,ATP5B_3,UQCRB_1,-0.0191378729497348
ER+,COL5A2_3,GARS_1,-0.0189431929306966
ER+,ZFP36L2_3,MPV17L2_1,-0.0187695505030253
ER+,TNFAIP3_3,PEX13_1,-0.0185997435954755
ER+,RAPGEF2_3,TAF10_1,0.0184517662587017
ER+,SF3A2_3,AP1S1_1,-0.0184469620120068
ER+,BLM_3,COX7C_1,0.0184321190968397
ER+,DPYD_3,FIS1_1,-0.0183732097574525
ER+,ABCA6_3,HNRNPA1_1,0.0183212746023302
ER+,AP1B1_3,DDX42_1,-0.0182956545524464
ER+,CFH_3,CWC15_1,-0.018279703356413
ER+,OR6T1_3,AP1S1_1,-0.0182550249088478
ER+,CALCRL_3,EIF6_1,-0.0181818287746489
ER+,TLR4_3,PGK1_1,0.0180039711832749
ER+,PTTG1_3,ECH1_1,0.0179170785889238
ER+,PRR5_3,PDHA1_1,-0.0176748391339761
ER+,PRR5_3,YWHAE_1,-0.0176635889146178
ER+,ABCA6_3,PEX13_1,-0.0174849605211537
ER+,EHD2_3,SNRPD2_1,0.0174504612767424
ER+,TUBA1C_3,SDHC_1,-0.0174221105229208
ER+,GSPT1_3,ALDOA_1,-0.0168443777001059
ER+,GTSE1_3,PABPN1_1,0.0168101901773756
ER+,GP1BB_3,EIF1AX_1,0.0166210788658058
ER+,PDCD1_3,GARS_1,-0.016575335007172
ER+,FOXM1_3,UQCRC1_1,-0.0165252750373884
ER+,FOXM1_3,TCOF1_1,-0.0164719105083069
ER+,COL5A2_3,MPV17L2_1,-0.016444196240862
ER+,AP1S2_3,MPV17L2_1,-0.0164058006807411
ER+,ABCA8_3,SNRPA_1,0.0162938351394284
ER+,F10_3,SNRPD3_1,-0.0162165610402777
ER+,GP1BB_3,ELK1_1,0.0162016456196813
ER+,KIF5B_3,FIS1_1,-0.0161429141501365
ER+,SNAP23_3,SH3GL1_1,-0.0161018553035516
ER+,ABCA6_3,EIF1AX_1,-0.0161012813193621
ER+,CDC6_3,RAD23A_1,0.0160533832103668
ER+,GP1BB_3,TUBA1B_1,-0.0160439983872462
ER+,C1QB_3,SDHB_1,-0.0159086274613835
ER+,ACTR3_3,ARF5_1,-0.0157364749794667
ER+,GP1BB_3,PEX13_1,0.0156378502101966
ER+,GPAA1_3,CWC15_1,-0.0155789746085227
ER+,TLR4_3,DCP2_1,-0.0155481958236607
ER+,PTGIR_3,STUB1_1,-0.0154659522398945
ER+,MARS_3,HNRNPA1_1,-0.0152856943286384
ER+,HSPG2_3,EMG1_1,-0.0152510203805639
ER+,EARS2_3,YWHAE_1,-0.0151618135306734
ER+,ELAC1_3,YWHAE_1,-0.015109121583812
ER+,SOX17_3,TXNL4A_1,0.014987982572716
ER+,TBXA2R_3,SH3GL1_1,-0.0149811625350155
ER+,CD79A_3,DNASE2_1,-0.0149560286488305
ER+,SOX17_3,HSPD1_1,0.0148611192230366
ER+,CDC6_3,YWHAE_1,-0.0148599673124647
ER+,DHX38_3,SDHC_1,-0.0147847903619453
ER+,CFH_3,UQCRC2_1,-0.0147739201416481
ER+,ABCA6_3,PDHA1_1,-0.0147092794255578
ER+,PKMYT1_3,EIF6_1,-0.0146692365323023
ER+,HEPH_3,DNASE2_1,0.0144021727191551
ER+,COL14A1_3,FUNDC1_1,-0.0141227410348444
ER+,PKMYT1_3,TOMM7_1,-0.0140854285429949
ER+,CAPZA2_3,RAD23A_1,0.0140493503166392
ER+,DHX38_3,UQCRQ_1,0.0139061919131142
ER+,C3AR1_3,TBL3_1,-0.0138895396030415
ER+,EARS2_3,FIS1_1,-0.0137517478400537
ER+,CDC25C_3,ARPC3_1,-0.0135661418399342
ER+,PKMYT1_3,MPV17L2_1,-0.0134205394945843
ER+,TLR4_3,UQCRH_1,0.0133744601879921
ER+,CFH_3,TAF10_1,0.0131277119312092
ER+,ABCA8_3,PDHA1_1,-0.0131197505657386
ER+,FOXM1_3,NOP56_1,-0.0129718525204306
ER+,HLA-DOA_3,HNRNPA1L2_1,-0.0129210228198192
ER+,GLI2_3,ATP5G2_1,-0.0128760087735159
ER+,CALCRL_3,VAMP8_1,-0.0128250121859389
ER+,IL4I1_3,WARS_1,0.0127644501719413
ER+,SF3A2_3,TRA2B_1,-0.0125404960842591
ER+,ZYX_3,RNASEH2C_1,0.0125390249000373
ER+,RPS6KA3_3,ATP5J2_1,0.012444620617002
ER+,SOX17_3,EIF1AX_1,0.0124350643080263
ER+,LAPTM5_3,GEMIN7_1,-0.0122615300250352
ER+,ZFP36L2_3,ARHGDIA_1,-0.0121253640927172
ER+,ELN_3,CDC34_1,0.0121162888466302
ER+,CALD1_3,RNF7_1,-0.0119982040013918
ER+,BLM_3,VAMP8_1,-0.0119645564919943
ER+,CALCRL_3,CDC34_1,-0.0118966786730249
ER+,ABCC10_3,TAF10_1,0.0118341700802215
ER+,CALD1_3,ETF1_1,-0.0115369541455974
ER+,GPAA1_3,TAF10_1,-0.011436396731974
ER+,SOX17_3,CWC15_1,0.0113197726148324
ER+,CALCRL_3,PEX13_1,-0.0112821130557196
ER+,GLI2_3,UQCRC2_1,-0.0112066647840501
ER+,OR6T1_3,SOD1_1,-0.0111876594956436
ER+,AP1S2_3,EIF1AX_1,-0.0110688527515187
ER+,CALD1_3,ATP5H_1,-0.0110685058843199
ER+,PIK3AP1_3,ATP5G2_1,0.0109050887070461
ER+,TTK_3,TAF10_1,0.0108673740684467
ER+,FOXM1_3,UQCRFS1_1,0.0106425625056884
ER+,SELPLG_3,TBL3_1,0.0106425176127252
ER+,TEK_3,RAD23A_1,0.0106041419663866
